qnum,Question,Responses,Total,Male,Female,High School or less,Some college,College graduate,"Under $25,000","$25-49,999","$50-74,999","$75-99,999","$100-149,999","Over $150,000",White,Black,Other race,18-29,30-44,45-64,65+,Liberal,Moderate,Conservative,Republican,Democrat,Independent
17,,,0.396189722,0.282894737,0.486772487,0.279883382,0.424615385,0.482758621,0.372093023,0.469135802,0.448484848,0.38125,0.323529412,0.404494382,0.228043143,0.738255034,0.493333333,0.397350993,0.40167364,0.412921348,0.362204724,0.734219269,0.544117647,0.119747899,0.028,0.848780488,0.382978723
17,,Unfavorable,568.4390906,306,263,236,166,165,27,83,74,94,109,100,487,47,34,75,129,198,157,57,79,412,478,40,43
17,,,0.556202633,0.671052632,0.463844797,0.688046647,0.510769231,0.474137931,0.627906977,0.512345679,0.448484848,0.5875,0.641176471,0.561797753,0.750385208,0.157718121,0.453333333,0.496688742,0.539748954,0.556179775,0.618110236,0.189368771,0.387254902,0.865546218,0.956,0.097560976,0.457446809
17,,Don't know,48.65501388,21,28,11,21,15,0,3,17,5,6,6,14,31,4,16,14,11,5,23,14,7,8,22,15
17,,,0.047607646,0.046052632,0.049382716,0.032069971,0.064615385,0.043103448,0,0.018518519,0.103030303,0.03125,0.035294118,0.033707865,0.021571649,0.104026846,0.053333333,0.105960265,0.058577406,0.030898876,0.019685039,0.07641196,0.068627451,0.014705882,0.016,0.053658537,0.159574468
18,Do you have a favorable or unfavorable impression of Donald Trump?,Favorable,424.7014119,222,203,201,124,98,20,75,58,67,82,63,361,44,19,51,91,144,132,39,46,330,385,25,12
18,,,0.415559111,0.487912088,0.358024691,0.587719298,0.381538462,0.280802292,0.454545455,0.462962963,0.351515152,0.41875,0.479532164,0.353932584,0.55624037,0.148148148,0.253333333,0.337748344,0.379166667,0.404494382,0.519685039,0.13,0.225490196,0.691823899,0.77,0.06097561,0.127659574
18,,Unfavorable,533.9509391,201,333,124,179,229,21,83,101,80,80,106,250,235,49,88,138,187,108,256,142,115,74,373,74
18,,,0.522456888,0.441758242,0.587301587,0.362573099,0.550769231,0.656160458,0.477272727,0.512345679,0.612121212,0.5,0.467836257,0.595505618,0.385208012,0.791245791,0.653333333,0.582781457,0.575,0.525280899,0.42519685,0.853333333,0.696078431,0.241090147,0.148,0.909756098,0.787234043
18,,Don't know,63.34764902,32,31,17,22,22,3,4,6,13,9,9,38,18,7,12,11,25,14,5,16,32,41,12,8
18,,,0.061984001,0.07032967,0.054673721,0.049707602,0.067692308,0.063037249,0.068181818,0.024691358,0.036363636,0.08125,0.052631579,0.050561798,0.058551618,0.060606061,0.093333333,0.079470199,0.045833333,0.070224719,0.05511811,0.016666667,0.078431373,0.067085954,0.082,0.029268293,0.085106383
19,Would you say Herschel Walker is honest or not?,Yes,398.0685741,228,170,187,98,112,20,56,57,74,69,61,354,27,17,45,78,144,123,18,42,321,363,16,16
19,,,0.389499583,0.5,0.299823633,0.545189504,0.302469136,0.320916905,0.454545455,0.345679012,0.345454545,0.4625,0.403508772,0.340782123,0.545454545,0.090604027,0.223684211,0.298013245,0.326359833,0.404494382,0.482352941,0.059800664,0.205882353,0.674369748,0.72745491,0.039119804,0.168421053
19,,No,520.3830154,194,327,113,195,211,24,86,103,69,85,109,224,248,49,94,135,183,97,262,135,107,73,368,71
19,,,0.509181033,0.425438596,0.576719577,0.329446064,0.601851852,0.604584527,0.545454545,0.530864198,0.624242424,0.43125,0.497076023,0.608938547,0.345146379,0.832214765,0.644736842,0.622516556,0.564853556,0.514044944,0.380392157,0.870431894,0.661764706,0.224789916,0.146292585,0.899755501,0.747368421
19,,Don't know,103.5484105,34,70,43,31,26,0,20,5,17,17,9,71,23,10,12,26,29,35,21,27,48,63,25,8
19,,,0.101319384,0.074561404,0.12345679,0.125364431,0.095679012,0.074498567,0,0.12345679,0.03030303,0.10625,0.099415205,0.05027933,0.109399076,0.077181208,0.131578947,0.079470199,0.108786611,0.081460674,0.137254902,0.069767442,0.132352941,0.100840336,0.126252505,0.061124694,0.084210526
20,Would you say Herschel Walker has good leadership skills or not?,Yes,386.9738609,200,187,166,119,99,26,49,57,79,65,55,334,29,24,42,81,133,123,23,56,293,340,25,16
20,,,0.3786437,0.43956044,0.329805996,0.485380117,0.367283951,0.283667622,0.590909091,0.302469136,0.345454545,0.496855346,0.380116959,0.308988764,0.514637904,0.097315436,0.315789474,0.278145695,0.338912134,0.373595506,0.482352941,0.076666667,0.273170732,0.615546218,0.681362725,0.06097561,0.168421053
20,,No,498.5417409,190,308,124,162,211,18,94,90,65,75,105,213,244,42,95,119,175,98,255,113,114,64,362,66
20,,,0.487809923,0.417582418,0.543209877,0.362573099,0.5,0.604584527,0.409090909,0.580246914,0.545454545,0.408805031,0.438596491,0.58988764,0.328197227,0.818791946,0.552631579,0.629139073,0.49790795,0.491573034,0.384313725,0.85,0.551219512,0.239495798,0.128256513,0.882926829,0.694736842
20,,Don't know,136.4843982,65,72,52,43,39,0,19,18,15,31,18,102,25,10,14,39,48,34,22,36,69,95,23,13
20,,,0.133546378,0.142857143,0.126984127,0.152046784,0.132716049,0.111747851,0,0.117283951,0.109090909,0.094339623,0.18128655,0.101123596,0.157164869,0.083892617,0.131578947,0.092715232,0.163179916,0.134831461,0.133333333,0.073333333,0.175609756,0.144957983,0.190380762,0.056097561,0.136842105
21,Would you say Herschel Walker understands the issues he will deal with in office or not?,Yes,432.8429119,240,193,190,121,120,21,57,66,81,68,69,380,27,26,46,89,151,138,25,51,343,398,10,22
21,,,0.423525354,0.527472527,0.340388007,0.555555556,0.37345679,0.343839542,0.477272727,0.351851852,0.397590361,0.50625,0.397660819,0.38547486,0.585516179,0.090604027,0.346666667,0.302631579,0.370833333,0.425352113,0.543307087,0.083056478,0.248780488,0.719077568,0.79759519,0.024449878,0.231578947
21,,No,505.0501202,186,319,116,178,208,20,93,90,71,85,100,213,252,40,99,130,173,93,267,128,93,51,380,64
21,,,0.4941782,0.408791209,0.562610229,0.339181287,0.549382716,0.595988539,0.454545455,0.574074074,0.542168675,0.44375,0.497076023,0.558659218,0.328197227,0.845637584,0.533333333,0.651315789,0.541666667,0.487323944,0.366141732,0.887043189,0.624390244,0.194968553,0.102204409,0.929095355,0.673684211
21,,Don't know,84.10696783,29,55,36,25,21,3,12,10,8,18,10,56,19,9,7,21,31,23,9,26,41,50,19,9
21,,,0.082296446,0.063736264,0.097001764,0.105263158,0.077160494,0.06017192,0.068181818,0.074074074,0.060240964,0.05,0.105263158,0.055865922,0.086286595,0.063758389,0.12,0.046052632,0.0875,0.087323944,0.090551181,0.029900332,0.126829268,0.085953878,0.100200401,0.046454768,0.094736842
22,Would you say Herschel Walker cares about average Georgians or not?,Yes,524.239352,292,232,215,149,158,27,58,81,91,98,88,459,38,27,51,117,193,152,47,77,383,458,31,30
22,,,0.512954356,0.641758242,0.409171076,0.626822157,0.459876543,0.454022989,0.613636364,0.358024691,0.490909091,0.56875,0.573099415,0.494382022,0.707241911,0.127946128,0.36,0.337748344,0.489539749,0.543661972,0.598425197,0.156146179,0.37745098,0.80293501,0.917835671,0.075609756,0.319148936
22,,No,435.3790091,139,296,104,157,172,17,90,80,62,63,85,162,234,39,90,105,144,87,239,105,76,22,348,58
22,,,0.426006858,0.305494505,0.522045855,0.303206997,0.484567901,0.494252874,0.386363636,0.555555556,0.484848485,0.3875,0.368421053,0.47752809,0.249614792,0.787878788,0.52,0.59602649,0.439330544,0.405633803,0.342519685,0.794019934,0.514705882,0.15932914,0.044088176,0.848780488,0.617021277
22,,Don't know,62.38163893,24,39,24,18,18,0,14,4,7,10,5,28,25,9,10,17,18,15,15,22,18,19,31,6
22,,,0.061038786,0.052747253,0.068783069,0.069970845,0.055555556,0.051724138,0,0.086419753,0.024242424,0.04375,0.058479532,0.028089888,0.043143297,0.084175084,0.12,0.066225166,0.071129707,0.050704225,0.059055118,0.049833887,0.107843137,0.037735849,0.038076152,0.075609756,0.063829787
23,Would you say Raphael Warnock is honest or not?,Yes,512.6692812,201,311,132,173,204,16,83,99,80,73,94,215,255,43,93,125,174,110,246,124,124,75,367,64
23,,,0.501633348,0.441758242,0.549469965,0.38483965,0.532307692,0.586206897,0.363636364,0.512345679,0.596385542,0.49689441,0.429411765,0.528089888,0.331278891,0.855704698,0.565789474,0.61589404,0.523012552,0.488764045,0.431372549,0.82,0.607843137,0.260504202,0.150300601,0.895121951,0.680851064
23,,No,409.3260129,215,194,160,127,121,27,66,48,71,82,73,358,27,25,42,87,160,113,38,52,309,360,22,21
23,,,0.40051469,0.472527473,0.342756184,0.466472303,0.390769231,0.347701149,0.613636364,0.407407407,0.289156627,0.440993789,0.482352941,0.41011236,0.551617874,0.090604027,0.328947368,0.278145695,0.364016736,0.449438202,0.443137255,0.126666667,0.254901961,0.649159664,0.721442886,0.053658537,0.223404255
23,,Don't know,100.0047059,39,61,51,25,23,1,13,19,10,15,11,76,16,8,16,27,22,32,16,28,43,64,21,9
23,,,0.097851963,0.085714286,0.107773852,0.148688047,0.076923077,0.066091954,0.022727273,0.080246914,0.114457831,0.062111801,0.088235294,0.061797753,0.117103236,0.053691275,0.105263158,0.105960265,0.112970711,0.061797753,0.125490196,0.053333333,0.137254902,0.090336134,0.128256513,0.051219512,0.095744681
24,Would you say Raphael Warnock has good leadership skills or not?,Yes,596.5079297,229,367,152,207,233,18,91,113,85,91,121,278,265,53,107,159,196,121,269,154,159,128,385,76
24,,,0.58366725,0.502192982,0.648409894,0.443148688,0.636923077,0.66954023,0.409090909,0.561728395,0.684848485,0.53125,0.532163743,0.675977654,0.429012346,0.889261745,0.697368421,0.708609272,0.665271967,0.550561798,0.476377953,0.890728477,0.751219512,0.333333333,0.257028112,0.93902439,0.808510638
24,,No,362.7308736,193,170,165,101,96,26,62,45,70,66,48,326,22,15,38,65,137,117,27,39,284,333,13,10
24,,,0.354922577,0.423245614,0.300353357,0.481049563,0.310769231,0.275862069,0.590909091,0.382716049,0.272727273,0.4375,0.385964912,0.268156425,0.50308642,0.073825503,0.197368421,0.251655629,0.271966527,0.384831461,0.460629921,0.089403974,0.190243902,0.595387841,0.668674699,0.031707317,0.106382979
24,,Don't know,62.76119668,34,29,26,17,19,0,9,7,5,14,10,44,11,8,6,15,23,16,6,12,34,37,12,8
24,,,0.061410173,0.074561404,0.051236749,0.075801749,0.052307692,0.054597701,0,0.055555556,0.042424242,0.03125,0.081871345,0.055865922,0.067901235,0.036912752,0.105263158,0.039735099,0.062761506,0.064606742,0.062992126,0.01986755,0.058536585,0.071278826,0.074297189,0.029268293,0.085106383
25,Would you say Raphael Warnock understands the issues he will deal with in office or not?,Yes,660.4029636,270,391,172,232,251,20,114,120,93,101,124,321,277,62,120,169,227,129,277,152,207,169,400,79
25,,,0.646186853,0.592105263,0.690812721,0.501457726,0.713846154,0.721264368,0.465116279,0.703703704,0.722891566,0.58125,0.590643275,0.696629213,0.494607088,0.932659933,0.826666667,0.789473684,0.710084034,0.637640449,0.505882353,0.923333333,0.741463415,0.433962264,0.338677355,0.975609756,0.831578947
25,,No,328.063972,173,155,158,86,84,23,40,44,66,68,48,308,11,9,28,62,121,113,22,44,253,310,3,13
25,,,0.32100193,0.379385965,0.27385159,0.460641399,0.264615385,0.24137931,0.534883721,0.24691358,0.265060241,0.4125,0.397660819,0.269662921,0.474576271,0.037037037,0.12,0.184210526,0.260504202,0.33988764,0.443137255,0.073333333,0.214634146,0.530398323,0.621242485,0.007317073,0.136842105
25,,Don't know,33.53306433,13,20,13,7,13,0,8,2,1,2,6,20,9,4,4,7,8,13,1,9,17,20,7,3
25,,,0.032811218,0.028508772,0.035335689,0.037900875,0.021538462,0.037356322,0,0.049382716,0.012048193,0.00625,0.011695906,0.033707865,0.030816641,0.03030303,0.053333333,0.026315789,0.029411765,0.02247191,0.050980392,0.003333333,0.043902439,0.035639413,0.04008016,0.017073171,0.031578947
26,Would you say Raphael Warnock cares about average Georgians or not?,Yes,564.9447892,227,338,146,192,223,18,94,98,82,85,112,243,275,47,111,148,183,112,265,141,140,100,391,66
26,,,0.552783551,0.498901099,0.596119929,0.425655977,0.592592593,0.640804598,0.409090909,0.580246914,0.593939394,0.5125,0.497076023,0.629213483,0.374422188,0.922818792,0.618421053,0.730263158,0.619246862,0.512605042,0.440944882,0.880398671,0.691176471,0.294117647,0.200803213,0.95599022,0.694736842
26,,No,402.1144113,208,194,174,114,113,26,61,56,76,77,60,370,12,21,34,70,163,129,24,55,312,372,3,21
26,,,0.393458328,0.457142857,0.342151675,0.50728863,0.351851852,0.324712644,0.590909091,0.37654321,0.339393939,0.475,0.450292398,0.337078652,0.570107858,0.040268456,0.276315789,0.223684211,0.292887029,0.456582633,0.507874016,0.079734219,0.269607843,0.655462185,0.746987952,0.007334963,0.221052632
26,,Don't know,54.94079947,20,35,23,18,12,0,7,11,2,9,6,36,11,8,7,21,11,13,12,8,24,26,15,8
26,,,0.053758121,0.043956044,0.061728395,0.067055394,0.055555556,0.034482759,0,0.043209877,0.066666667,0.0125,0.052631579,0.033707865,0.055469954,0.036912752,0.105263158,0.046052632,0.087866109,0.030812325,0.051181102,0.03986711,0.039215686,0.050420168,0.052208835,0.036674817,0.084210526
